Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1706106676.259038,3440,0,1
1,NewOrder,1706106676.262480,2313,0,1
2,Payment,1706106676.264795,1628,0,1
2,Payment,1706106676.266424,1574,0,1
1,NewOrder,1706106676.268000,3161,0,1
2,Payment,1706106676.271162,1534,0,1
2,Payment,1706106676.272696,721,0,1
2,Payment,1706106676.273418,1592,0,1
1,NewOrder,1706106676.275012,2217,0,1
2,Payment,1706106676.277230,1585,0,1
2,Payment,1706106676.278817,741,0,1
2,Payment,1706106676.279559,1587,0,1
3,OrderStatus,1706106676.281147,158,0,1
2,Payment,1706106676.281306,738,0,1
1,NewOrder,1706106676.282045,3382,0,1
2,Payment,1706106676.285429,737,0,1
2,Payment,1706106676.286167,1561,0,1
1,NewOrder,1706106676.287730,2235,0,1
1,NewOrder,1706106676.289966,2081,0,1
1,NewOrder,1706106676.292048,1781,0,1
1,NewOrder,1706106676.293831,2151,0,1
2,Payment,1706106676.295983,734,0,1
2,Payment,1706106676.296719,728,0,1
2,Payment,1706106676.297448,1439,0,1
2,Payment,1706106676.298889,767,0,1
1,NewOrder,1706106676.299658,2325,0,1
4,Delivery,1706106676.301984,4926,0,1
1,NewOrder,1706106676.306911,2042,0,1
1,NewOrder,1706106676.308955,2802,0,1
1,NewOrder,1706106676.311759,2231,0,1
2,Payment,1706106676.313995,952,0,1
2,Payment,1706106676.314951,1804,0,1
5,StockLevel,1706106676.316758,926,0,1
2,Payment,1706106676.317687,871,0,1
2,Payment,1706106676.318561,1730,0,1
1,NewOrder,1706106676.320293,3595,0,1
2,Payment,1706106676.323892,903,0,1
2,Payment,1706106676.324798,832,0,1
2,Payment,1706106676.325633,884,0,1
2,Payment,1706106676.326520,1785,0,1
4,Delivery,1706106676.328307,5916,0,1
1,NewOrder,1706106676.334226,2565,0,1
3,OrderStatus,1706106676.336794,227,0,1
1,NewOrder,1706106676.337025,2938,0,1
5,StockLevel,1706106676.339965,664,0,1
2,Payment,1706106676.340633,1780,0,1
5,StockLevel,1706106676.342416,703,0,1
1,NewOrder,1706106676.343121,2645,0,1
1,NewOrder,1706106676.345770,2133,0,1
2,Payment,1706106676.347906,826,0,1
2,Payment,1706106676.348735,1720,0,1
2,Payment,1706106676.350457,1642,0,1
2,Payment,1706106676.352102,1700,0,1
1,NewOrder,1706106676.353805,1847,0,1
2,Payment,1706106676.355655,1695,0,1
4,Delivery,1706106676.357353,5790,0,1
1,NewOrder,1706106676.363146,2049,0,1
2,Payment,1706106676.365198,1748,0,1
1,NewOrder,1706106676.366949,2381,0,1
2,Payment,1706106676.369333,843,0,1
5,StockLevel,1706106676.370179,815,0,1
1,NewOrder,1706106676.370996,2395,0,1
2,Payment,1706106676.373394,1740,0,1
1,NewOrder,1706106676.375137,2916,0,1
2,Payment,1706106676.378056,1785,0,1
2,Payment,1706106676.379844,833,0,1
2,Payment,1706106676.380679,816,0,1
2,Payment,1706106676.381499,836,0,1
1,NewOrder,1706106676.382337,1885,0,1
1,NewOrder,1706106676.384226,3391,0,1
2,Payment,1706106676.387620,1684,0,1
4,Delivery,1706106676.389306,5842,0,1
1,NewOrder,1706106676.395151,2176,0,1
2,Payment,1706106676.397330,1635,0,1
1,NewOrder,1706106676.398968,2637,0,1
2,Payment,1706106676.401608,884,0,1
1,NewOrder,1706106676.402495,3426,0,1
1,NewOrder,1706106676.405925,3061,0,1
2,Payment,1706106676.408988,1789,0,1
2,Payment,1706106676.410780,1705,0,1
2,Payment,1706106676.412488,1665,0,1
2,Payment,1706106676.414156,1625,0,1
1,NewOrder,1706106676.415784,3095,0,1
2,Payment,1706106676.418881,1707,0,1
1,NewOrder,1706106676.420592,2825,0,1
1,NewOrder,1706106676.423420,3908,0,1
2,Payment,1706106676.427331,877,0,1
1,NewOrder,1706106676.428211,2649,0,1
2,Payment,1706106676.430863,1774,0,1
1,NewOrder,1706106676.432640,3118,0,1
1,NewOrder,1706106676.435761,2931,0,1
3,OrderStatus,1706106676.438695,912,0,1
1,NewOrder,1706106676.439610,3174,0,1
1,NewOrder,1706106676.442787,3315,0,1
1,NewOrder,1706106676.446106,2468,0,1
1,NewOrder,1706106676.448577,3350,0,1
1,NewOrder,1706106676.451930,2328,0,1
1,NewOrder,1706106676.454261,3741,0,1
1,NewOrder,1706106676.458005,3065,0,1
1,NewOrder,1706106676.461074,2757,0,1
1,NewOrder,1706106676.463834,2975,0,1
4,Delivery,1706106676.466812,5701,0,1
2,Payment,1706106676.472516,1729,0,1
1,NewOrder,1706106676.474249,3585,0,1
2,Payment,1706106676.477837,872,0,1
1,NewOrder,1706106676.478712,3488,0,1
1,NewOrder,1706106676.482202,3143,0,1
5,StockLevel,1706106676.485349,788,0,1
2,Payment,1706106676.486139,1688,0,1
1,NewOrder,1706106676.487830,2386,0,1
2,Payment,1706106676.490219,1698,0,1
1,NewOrder,1706106676.491920,1765,0,1
2,Payment,1706106676.493688,1701,0,1
1,NewOrder,1706106676.495392,3683,0,1
2,Payment,1706106676.499078,1671,0,1
1,NewOrder,1706106676.500752,1918,0,1
1,NewOrder,1706106676.502673,2334,0,1
1,NewOrder,1706106676.505010,3314,0,1
4,Delivery,1706106676.508327,5733,0,1
2,Payment,1706106676.514064,1925,0,1
1,NewOrder,1706106676.515992,2726,0,1
2,Payment,1706106676.518720,1551,0,1
2,Payment,1706106676.520273,1664,0,1
1,NewOrder,1706106676.521939,3404,0,1
1,NewOrder,1706106676.525345,2610,0,1
1,NewOrder,1706106676.527956,1591,0,1
2,Payment,1706106676.529548,758,0,1
2,Payment,1706106676.530308,733,0,1
2,Payment,1706106676.531042,724,0,1
2,Payment,1706106676.531767,1588,0,1
5,StockLevel,1706106676.533357,703,0,1
1,NewOrder,1706106676.534061,2429,0,1
1,NewOrder,1706106676.536491,2264,0,1
2,Payment,1706106676.538756,1590,0,1
1,NewOrder,1706106676.540348,3050,0,1
1,NewOrder,1706106676.543400,764,0,1
2,Payment,1706106676.544166,780,0,1
2,Payment,1706106676.544947,763,0,1
2,Payment,1706106676.545713,741,0,1
1,NewOrder,1706106676.546455,2076,0,1
1,NewOrder,1706106676.548533,2180,0,1
1,NewOrder,1706106676.550714,3390,0,1
5,StockLevel,1706106676.554105,735,0,1
1,NewOrder,1706106676.554841,1833,0,1
2,Payment,1706106676.556676,755,0,1
2,Payment,1706106676.557432,734,0,1
2,Payment,1706106676.558168,761,0,1
1,NewOrder,1706106676.558930,3588,0,1
2,Payment,1706106676.562520,739,0,1
1,NewOrder,1706106676.563260,2165,0,1
1,NewOrder,1706106676.565426,2267,0,1
1,NewOrder,1706106676.567695,2152,0,1
1,NewOrder,1706106676.569848,1773,0,1
2,Payment,1706106676.571623,741,0,1
1,NewOrder,1706106676.572365,2093,0,1
2,Payment,1706106676.574459,737,0,1
2,Payment,1706106676.575198,723,0,1
4,Delivery,1706106676.575922,4964,0,1
2,Payment,1706106676.580888,737,0,1
5,StockLevel,1706106676.581626,804,0,1
2,Payment,1706106676.582431,1603,0,1
1,NewOrder,1706106676.584036,2791,0,1
2,Payment,1706106676.586828,1597,0,1
2,Payment,1706106676.588426,731,0,1
2,Payment,1706106676.589158,2452,0,1
1,NewOrder,1706106676.591613,1512,0,1
2,Payment,1706106676.593127,741,0,1
1,NewOrder,1706106676.593869,2840,0,1
2,Payment,1706106676.596711,1631,0,1
2,Payment,1706106676.598343,1614,0,1
2,Payment,1706106676.599959,1548,0,1
2,Payment,1706106676.601508,1556,0,1
2,Payment,1706106676.603065,1380,0,1
2,Payment,1706106676.604447,729,0,1
1,NewOrder,1706106676.605177,2342,0,1
2,Payment,1706106676.607521,1514,0,1
5,StockLevel,1706106676.609036,720,0,1
2,Payment,1706106676.609776,1613,0,1
4,Delivery,1706106676.611390,5350,0,1
2,Payment,1706106676.616749,748,0,1
1,NewOrder,1706106676.617500,2212,0,1
2,Payment,1706106676.619713,745,0,1
2,Payment,1706106676.620460,1547,0,1
5,StockLevel,1706106676.622009,795,0,1
1,NewOrder,1706106676.622805,1916,0,1
2,Payment,1706106676.624723,1637,0,1
1,NewOrder,1706106676.626361,2848,0,1
3,OrderStatus,1706106676.629211,180,0,1
5,StockLevel,1706106676.629393,684,0,1
2,Payment,1706106676.630079,1600,0,1
1,NewOrder,1706106676.631680,2973,0,1
1,NewOrder,1706106676.634655,3119,0,1
5,StockLevel,1706106676.637779,822,0,1
1,NewOrder,1706106676.638604,2299,0,1
3,OrderStatus,1706106676.640907,1000,0,1
1,NewOrder,1706106676.641909,2134,0,1
1,NewOrder,1706106676.644044,3300,0,1
5,StockLevel,1706106676.647346,587,0,1
2,Payment,1706106676.647934,1562,0,1
1,NewOrder,1706106676.649497,2131,0,1
1,NewOrder,1706106676.651629,2524,0,1
1,NewOrder,1706106676.654156,2344,0,1
2,Payment,1706106676.656501,737,0,1
3,OrderStatus,1706106676.657240,164,0,1
1,NewOrder,1706106676.657405,1802,0,1
5,StockLevel,1706106676.659208,538,0,1
1,NewOrder,1706106676.659747,2593,0,1
2,Payment,1706106676.662342,735,0,1
1,NewOrder,1706106676.663078,2504,0,1
1,NewOrder,1706106676.665583,1962,0,1
2,Payment,1706106676.667547,1628,0,1
2,Payment,1706106676.669177,1586,0,1
2,Payment,1706106676.670764,1595,0,1
2,Payment,1706106676.672360,1466,0,1
1,NewOrder,1706106676.673828,2249,0,1
2,Payment,1706106676.676078,768,0,1
1,NewOrder,1706106676.676848,2086,0,1
2,Payment,1706106676.678936,1615,0,1
2,Payment,1706106676.680552,732,0,1
1,NewOrder,1706106676.681285,2612,0,1
1,NewOrder,1706106676.683899,1586,0,1
2,Payment,1706106676.685486,1449,0,1
2,Payment,1706106676.686936,1584,0,1
2,Payment,1706106676.688521,728,0,1
2,Payment,1706106676.689250,711,0,1
5,StockLevel,1706106676.689963,706,0,1
1,NewOrder,1706106676.690670,2258,0,1
4,Delivery,1706106676.692929,5020,0,1
5,StockLevel,1706106676.697951,534,0,1
3,OrderStatus,1706106676.698486,158,0,1
2,Payment,1706106676.698645,1612,0,1
2,Payment,1706106676.700259,1476,0,1
1,NewOrder,1706106676.701736,1979,0,1
1,NewOrder,1706106676.703716,2284,0,1
1,NewOrder,1706106676.706002,2632,0,1
1,NewOrder,1706106676.708635,2255,0,1
2,Payment,1706106676.710891,1655,0,1
2,Payment,1706106676.712547,1577,0,1
1,NewOrder,1706106676.714125,2863,0,1
2,Payment,1706106676.716989,1635,0,1
2,Payment,1706106676.718626,731,0,1
1,NewOrder,1706106676.719358,2109,0,1
2,Payment,1706106676.721468,1627,0,1
2,Payment,1706106676.723097,721,0,1
2,Payment,1706106676.723820,1396,0,1
1,NewOrder,1706106676.725216,2548,0,1
1,NewOrder,1706106676.727766,1792,0,1
2,Payment,1706106676.729559,1508,0,1
1,NewOrder,1706106676.731068,3166,0,1
1,NewOrder,1706106676.734236,3622,0,1
2,Payment,1706106676.737859,745,0,1
2,Payment,1706106676.738606,1561,0,1
1,NewOrder,1706106676.740168,2269,0,1
2,Payment,1706106676.742439,1576,0,1
1,NewOrder,1706106676.744016,2964,0,1
2,Payment,1706106676.746981,1414,0,1
5,StockLevel,1706106676.748397,606,0,1
1,NewOrder,1706106676.749003,1971,0,1
1,NewOrder,1706106676.750976,2011,0,1
1,NewOrder,1706106676.752987,2577,0,1
2,Payment,1706106676.755566,1558,0,1
1,NewOrder,1706106676.757126,2480,0,1
1,NewOrder,1706106676.759607,2986,0,1
2,Payment,1706106676.762594,1430,0,1
1,NewOrder,1706106676.764025,2196,0,1
1,NewOrder,1706106676.766223,2685,0,1
2,Payment,1706106676.768909,733,0,1
1,NewOrder,1706106676.769644,2255,0,1
3,OrderStatus,1706106676.771900,168,0,1
1,NewOrder,1706106676.772069,3273,0,1
4,Delivery,1706106676.775343,4912,0,1
2,Payment,1706106676.780256,770,0,1
1,NewOrder,1706106676.781027,958,0,1
5,StockLevel,1706106676.781988,712,0,1
2,Payment,1706106676.782701,878,0,1
2,Payment,1706106676.783581,732,0,1
2,Payment,1706106676.784314,714,0,1
2,Payment,1706106676.785029,724,0,1
2,Payment,1706106676.785754,1582,0,1
1,NewOrder,1706106676.787338,2380,0,1
2,Payment,1706106676.789719,1618,0,1
1,NewOrder,1706106676.791338,2398,0,1
1,NewOrder,1706106676.793738,2897,0,1
1,NewOrder,1706106676.796636,2785,0,1
1,NewOrder,1706106676.799423,1751,0,1
1,NewOrder,1706106676.801175,2287,0,1
1,NewOrder,1706106676.803464,3110,0,1
2,Payment,1706106676.806575,1563,0,1
1,NewOrder,1706106676.808140,2389,0,1
2,Payment,1706106676.810530,737,0,1
2,Payment,1706106676.811268,1603,0,1
2,Payment,1706106676.812873,765,0,1
2,Payment,1706106676.813639,724,0,1
1,NewOrder,1706106676.814365,2693,0,1
2,Payment,1706106676.817059,724,0,1
1,NewOrder,1706106676.817784,2236,0,1
2,Payment,1706106676.820021,1563,0,1
2,Payment,1706106676.821585,1587,0,1
2,Payment,1706106676.823173,1513,0,1
1,NewOrder,1706106676.824687,2662,0,1
1,NewOrder,1706106676.827350,2743,0,1
1,NewOrder,1706106676.830095,1449,0,1
3,OrderStatus,1706106676.831545,183,0,1
2,Payment,1706106676.831729,1505,0,1
5,StockLevel,1706106676.833236,655,0,1
5,StockLevel,1706106676.833893,683,0,1
2,Payment,1706106676.834577,1593,0,1
1,NewOrder,1706106676.836171,2891,0,1
1,NewOrder,1706106676.839063,2357,0,1
1,NewOrder,1706106676.841421,1803,0,1
2,Payment,1706106676.843225,1486,0,1
2,Payment,1706106676.844713,1595,0,1
4,Delivery,1706106676.846309,5122,0,1
1,NewOrder,1706106676.851432,2640,0,1
1,NewOrder,1706106676.854074,1840,0,1
1,NewOrder,1706106676.855915,2748,0,1
2,Payment,1706106676.858664,1596,0,1
3,OrderStatus,1706106676.860261,899,0,1
1,NewOrder,1706106676.861162,2241,0,1
2,Payment,1706106676.863405,1550,0,1
2,Payment,1706106676.864956,1585,0,1
1,NewOrder,1706106676.866542,2896,0,1
2,Payment,1706106676.869440,1613,0,1
1,NewOrder,1706106676.871054,1972,0,1
1,NewOrder,1706106676.873028,3244,0,1
2,Payment,1706106676.876273,738,0,1
1,NewOrder,1706106676.877013,2726,0,1
2,Payment,1706106676.879740,1533,0,1
1,NewOrder,1706106676.881274,2421,0,1
4,Delivery,1706106676.883697,4933,0,1
2,Payment,1706106676.888631,723,0,1
1,NewOrder,1706106676.889356,2570,0,1
1,NewOrder,1706106676.891928,2885,0,1
2,Payment,1706106676.894814,1440,0,1
1,NewOrder,1706106676.896255,1806,0,1
1,NewOrder,1706106676.898062,1699,0,1
1,NewOrder,1706106676.899762,954,0,1
2,Payment,1706106676.900719,744,0,1
5,StockLevel,1706106676.901466,888,0,1
2,Payment,1706106676.902355,739,0,1
1,NewOrder,1706106676.903095,2194,0,1
5,StockLevel,1706106676.905290,631,0,1
2,Payment,1706106676.905923,1642,0,1
2,Payment,1706106676.907566,1609,0,1
1,NewOrder,1706106676.909177,2189,0,1
1,NewOrder,1706106676.911367,3113,0,1
2,Payment,1706106676.914481,776,0,1
2,Payment,1706106676.915259,718,0,1
2,Payment,1706106676.915978,721,0,1
3,OrderStatus,1706106676.916700,964,0,1
2,Payment,1706106676.917666,729,0,1
1,NewOrder,1706106676.918397,2198,0,1
2,Payment,1706106676.920595,1653,0,1
1,NewOrder,1706106676.922249,2242,0,1
2,Payment,1706106676.924493,1564,0,1
1,NewOrder,1706106676.926059,1806,0,1
1,NewOrder,1706106676.927866,1945,0,1
2,Payment,1706106676.929812,1572,0,1
1,NewOrder,1706106676.931386,1799,0,1
2,Payment,1706106676.933186,1561,0,1
2,Payment,1706106676.934748,744,0,1
2,Payment,1706106676.935494,1447,0,1
2,Payment,1706106676.936942,1548,0,1
1,NewOrder,1706106676.938491,1556,0,1
2,Payment,1706106676.940048,1514,0,1
1,NewOrder,1706106676.941563,3096,0,1
1,NewOrder,1706106676.944660,1620,0,1
1,NewOrder,1706106676.946282,2683,0,1
1,NewOrder,1706106676.948966,2389,0,1
5,StockLevel,1706106676.951356,670,0,1
2,Payment,1706106676.952028,1439,0,1
2,Payment,1706106676.953468,1616,0,1
1,NewOrder,1706106676.955085,2912,0,1
1,NewOrder,1706106676.957998,2644,0,1
4,Delivery,1706106676.960643,4972,0,1
2,Payment,1706106676.965617,1525,0,1
3,OrderStatus,1706106676.967144,157,0,1
1,NewOrder,1706106676.967302,2552,0,1
2,Payment,1706106676.969856,741,0,1
5,StockLevel,1706106676.970598,665,0,1
5,StockLevel,1706106676.971263,659,0,1
2,Payment,1706106676.971924,1578,0,1
4,Delivery,1706106676.973502,4859,0,1
1,NewOrder,1706106676.978363,2354,0,1
1,NewOrder,1706106676.980718,2505,0,1
2,Payment,1706106676.983224,734,0,1
3,OrderStatus,1706106676.983959,982,0,1
2,Payment,1706106676.984943,722,0,1
1,NewOrder,1706106676.985666,3219,0,1
2,Payment,1706106676.988886,1603,0,1
1,NewOrder,1706106676.990490,756,0,1
1,NewOrder,1706106676.991248,3375,0,1
1,NewOrder,1706106676.994625,1941,0,1
1,NewOrder,1706106676.996568,1804,0,1
1,NewOrder,1706106676.998373,1130,0,1
2,Payment,1706106676.999505,744,0,1
1,NewOrder,1706106677.000252,3387,0,1
1,NewOrder,1706106677.003640,2702,0,1
5,StockLevel,1706106677.006345,665,0,1
2,Payment,1706106677.007011,744,0,1
1,NewOrder,1706106677.007756,2592,0,1
3,OrderStatus,1706106677.010349,957,0,1
1,NewOrder,1706106677.011308,1760,0,1
2,Payment,1706106677.013069,741,0,1
2,Payment,1706106677.013812,1635,0,1
4,Delivery,1706106677.015448,5085,0,1
2,Payment,1706106677.020535,1580,0,1
1,NewOrder,1706106677.022116,2573,0,1
2,Payment,1706106677.024690,736,0,1
1,NewOrder,1706106677.025428,1519,0,1
2,Payment,1706106677.026948,1523,0,1
1,NewOrder,1706106677.028472,2591,0,1
1,NewOrder,1706106677.031064,1722,0,1
1,NewOrder,1706106677.032787,2178,0,1
2,Payment,1706106677.034966,1572,0,1
5,StockLevel,1706106677.036540,619,0,1
2,Payment,1706106677.037160,1592,0,1
1,NewOrder,1706106677.038753,2788,0,1
2,Payment,1706106677.041542,1607,0,1
2,Payment,1706106677.043150,734,0,1
1,NewOrder,1706106677.043886,2906,0,1
2,Payment,1706106677.046793,1587,0,1
1,NewOrder,1706106677.048382,2947,0,1
2,Payment,1706106677.051329,1573,0,1
2,Payment,1706106677.052904,1499,0,1
2,Payment,1706106677.054404,730,0,1
1,NewOrder,1706106677.055135,1826,0,1
2,Payment,1706106677.056962,756,0,1
3,OrderStatus,1706106677.057719,181,0,1
1,NewOrder,1706106677.057902,2335,0,1
3,OrderStatus,1706106677.060239,1014,0,1
2,Payment,1706106677.061254,1605,0,1
1,NewOrder,1706106677.062861,2012,0,1
2,Payment,1706106677.064875,1460,0,1
2,Payment,1706106677.066337,733,0,1
2,Payment,1706106677.067071,759,0,1
2,Payment,1706106677.067831,1567,0,1
1,NewOrder,1706106677.069399,2016,0,1
2,Payment,1706106677.071417,1393,0,1
2,Payment,1706106677.072810,1398,0,1
2,Payment,1706106677.074210,1473,0,1
2,Payment,1706106677.075684,1564,0,1
3,OrderStatus,1706106677.077249,171,0,1
1,NewOrder,1706106677.077421,2389,0,1
2,Payment,1706106677.079811,1587,0,1
1,NewOrder,1706106677.081399,2831,0,1
2,Payment,1706106677.084232,775,0,1
3,OrderStatus,1706106677.085009,163,0,1
1,NewOrder,1706106677.085173,2286,0,1
2,Payment,1706106677.087460,1584,0,1
1,NewOrder,1706106677.089046,3286,0,1
1,NewOrder,1706106677.092333,2298,0,1
1,NewOrder,1706106677.094633,2863,0,1
2,Payment,1706106677.097498,1436,0,1
2,Payment,1706106677.098935,731,0,1
2,Payment,1706106677.099667,1434,0,1
2,Payment,1706106677.101102,1573,0,1
1,NewOrder,1706106677.102676,1819,0,1
1,NewOrder,1706106677.104497,1742,0,1
1,NewOrder,1706106677.106241,1786,0,1
1,NewOrder,1706106677.108028,2171,0,1
1,NewOrder,1706106677.110200,1837,0,1
2,Payment,1706106677.112038,1570,0,1
1,NewOrder,1706106677.113610,1484,0,1
2,Payment,1706106677.115095,733,0,1
1,NewOrder,1706106677.115830,3046,0,1
2,Payment,1706106677.118877,723,0,1
1,NewOrder,1706106677.119602,2792,0,1
2,Payment,1706106677.122395,1577,0,1
2,Payment,1706106677.123973,1584,0,1
1,NewOrder,1706106677.125559,2327,0,1
1,NewOrder,1706106677.127886,1682,0,1
2,Payment,1706106677.129569,1458,0,1
1,NewOrder,1706106677.131029,2525,0,1
2,Payment,1706106677.133555,731,0,1
2,Payment,1706106677.134287,1593,0,1
2,Payment,1706106677.135881,1546,0,1
2,Payment,1706106677.137429,1506,0,1
1,NewOrder,1706106677.138935,1804,0,1
1,NewOrder,1706106677.140741,2608,0,1
2,Payment,1706106677.143350,1608,0,1
1,NewOrder,1706106677.144960,3251,0,1
2,Payment,1706106677.148212,737,0,1
1,NewOrder,1706106677.148950,1965,0,1
2,Payment,1706106677.150917,737,0,1
1,NewOrder,1706106677.151655,2035,0,1
4,Delivery,1706106677.153691,4979,0,1
1,NewOrder,1706106677.158671,3537,0,1
3,OrderStatus,1706106677.162209,183,0,1
1,NewOrder,1706106677.162394,2227,0,1
2,Payment,1706106677.164622,1577,0,1
2,Payment,1706106677.166200,1456,0,1
2,Payment,1706106677.167657,1560,0,1
2,Payment,1706106677.169219,1562,0,1
1,NewOrder,1706106677.170784,2502,0,1
3,OrderStatus,1706106677.173288,167,0,1
2,Payment,1706106677.173457,1527,0,1
2,Payment,1706106677.174985,1737,0,1
4,Delivery,1706106677.176724,5170,0,1
1,NewOrder,1706106677.181895,2976,0,1
1,NewOrder,1706106677.184872,3316,0,1
2,Payment,1706106677.188190,754,0,1
3,OrderStatus,1706106677.188945,172,0,1
2,Payment,1706106677.189117,742,0,1
1,NewOrder,1706106677.189861,2542,0,1
1,NewOrder,1706106677.192406,3172,0,1
2,Payment,1706106677.195580,1648,0,1
2,Payment,1706106677.197229,1659,0,1
2,Payment,1706106677.198890,1574,0,1
2,Payment,1706106677.200465,1656,0,1
1,NewOrder,1706106677.202122,2387,0,1
2,Payment,1706106677.204511,741,0,1
2,Payment,1706106677.205253,751,0,1
2,Payment,1706106677.206005,745,0,1
2,Payment,1706106677.206751,735,0,1
1,NewOrder,1706106677.207488,1892,0,1
2,Payment,1706106677.209381,733,0,1
2,Payment,1706106677.210116,742,0,1
4,Delivery,1706106677.210859,5195,0,1
2,Payment,1706106677.216055,1558,0,1
2,Payment,1706106677.217614,1637,0,1
1,NewOrder,1706106677.219253,3101,0,1
1,NewOrder,1706106677.222356,2274,0,1
2,Payment,1706106677.224631,1681,0,1
1,NewOrder,1706106677.226313,3055,0,1
1,NewOrder,1706106677.229370,4054,0,1
1,NewOrder,1706106677.233426,2056,0,1
1,NewOrder,1706106677.235483,997,0,1
2,Payment,1706106677.236482,806,0,1
2,Payment,1706106677.237290,777,0,1
1,NewOrder,1706106677.238069,2547,0,1
5,StockLevel,1706106677.240617,909,0,1
1,NewOrder,1706106677.241528,1921,0,1
1,NewOrder,1706106677.243450,2144,0,1
1,NewOrder,1706106677.245595,2690,0,1
4,Delivery,1706106677.248287,5181,0,1
2,Payment,1706106677.253469,1650,0,1
2,Payment,1706106677.255121,801,0,1
2,Payment,1706106677.255923,772,0,1
1,NewOrder,1706106677.256696,3799,0,1
2,Payment,1706106677.260496,1493,0,1
2,Payment,1706106677.261991,790,0,1
2,Payment,1706106677.262782,1685,0,1
2,Payment,1706106677.264468,1608,0,1
5,StockLevel,1706106677.266077,644,0,1
3,OrderStatus,1706106677.266722,1002,0,1
2,Payment,1706106677.267725,1635,0,1
1,NewOrder,1706106677.269361,2881,0,1
3,OrderStatus,1706106677.272243,153,0,1
2,Payment,1706106677.272397,801,0,1
1,NewOrder,1706106677.273199,2480,0,1
1,NewOrder,1706106677.275681,2486,0,1
2,Payment,1706106677.278168,793,0,1
2,Payment,1706106677.278962,1659,0,1
2,Payment,1706106677.280635,1719,0,1
1,NewOrder,1706106677.282355,3203,0,1
1,NewOrder,1706106677.285560,2150,0,1
1,NewOrder,1706106677.287711,2385,0,1
2,Payment,1706106677.290097,1644,0,1
2,Payment,1706106677.291742,802,0,1
1,NewOrder,1706106677.292545,3660,0,1
5,StockLevel,1706106677.296207,788,0,1
2,Payment,1706106677.296996,845,0,1
1,NewOrder,1706106677.297843,2628,0,1
1,NewOrder,1706106677.300473,2714,0,1
1,NewOrder,1706106677.303188,2972,0,1
1,NewOrder,1706106677.306161,3766,0,1
1,NewOrder,1706106677.309929,3127,0,1
2,Payment,1706106677.313058,1736,0,1
2,Payment,1706106677.314795,832,0,1
2,Payment,1706106677.315628,1682,0,1
1,NewOrder,1706106677.317312,2067,0,1
2,Payment,1706106677.319380,1719,0,1
2,Payment,1706106677.321100,752,0,1
1,NewOrder,1706106677.321853,1647,0,1
2,Payment,1706106677.323501,727,0,1
1,NewOrder,1706106677.324230,2769,0,1
1,NewOrder,1706106677.327000,2346,0,1
2,Payment,1706106677.329347,774,0,1
1,NewOrder,1706106677.330123,2969,0,1
2,Payment,1706106677.333093,757,0,1
1,NewOrder,1706106677.333851,2718,0,1
2,Payment,1706106677.336571,746,0,1
1,NewOrder,1706106677.337318,2683,0,1
1,NewOrder,1706106677.340003,3414,0,1
1,NewOrder,1706106677.343417,3395,0,1
1,NewOrder,1706106677.346814,2381,0,1
2,Payment,1706106677.349196,756,0,1
1,NewOrder,1706106677.349953,2765,0,1
2,Payment,1706106677.352719,1716,0,1
2,Payment,1706106677.354437,751,0,1
5,StockLevel,1706106677.355189,967,0,1
2,Payment,1706106677.356157,1649,0,1
1,NewOrder,1706106677.357807,1093,0,1
1,NewOrder,1706106677.358903,1927,0,1
2,Payment,1706106677.360832,711,0,1
2,Payment,1706106677.361544,745,0,1
5,StockLevel,1706106677.362291,758,0,1
1,NewOrder,1706106677.363050,2596,0,1
1,NewOrder,1706106677.365647,2054,0,1
4,Delivery,1706106677.367702,5260,0,1
2,Payment,1706106677.372963,805,0,1
2,Payment,1706106677.373770,800,0,1
1,NewOrder,1706106677.374572,2128,0,1
1,NewOrder,1706106677.376701,3352,0,1
2,Payment,1706106677.380055,801,0,1
1,NewOrder,1706106677.380857,3533,0,1
1,NewOrder,1706106677.384391,3565,0,1
1,NewOrder,1706106677.387957,2626,0,1
2,Payment,1706106677.390585,1692,0,1
1,NewOrder,1706106677.392279,2570,0,1
1,NewOrder,1706106677.394851,2563,0,1
1,NewOrder,1706106677.397415,3356,0,1
2,Payment,1706106677.400773,795,0,1
4,Delivery,1706106677.401569,5368,0,1
1,NewOrder,1706106677.406939,1647,0,1
3,OrderStatus,1706106677.408587,166,0,1
4,Delivery,1706106677.408755,5071,0,1
5,StockLevel,1706106677.413828,823,0,1
1,NewOrder,1706106677.414652,2452,0,1
2,Payment,1706106677.417105,1729,0,1
1,NewOrder,1706106677.418835,4076,0,1
1,NewOrder,1706106677.422912,3368,0,1
2,Payment,1706106677.426282,795,0,1
1,NewOrder,1706106677.427079,2433,0,1
5,StockLevel,1706106677.429513,885,0,1
2,Payment,1706106677.430399,1703,0,1
2,Payment,1706106677.432104,785,0,1
2,Payment,1706106677.432890,780,0,1
1,NewOrder,1706106677.433672,2342,0,1
2,Payment,1706106677.436015,1707,0,1
1,NewOrder,1706106677.437723,1868,0,1
1,NewOrder,1706106677.439593,1984,0,1
1,NewOrder,1706106677.441578,2608,0,1
5,StockLevel,1706106677.444188,677,0,1
1,NewOrder,1706106677.444866,2048,0,1
2,Payment,1706106677.446915,1698,0,1
1,NewOrder,1706106677.448614,3589,0,1
