Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
5,StockLevel,1706454360.753993,775,0,1
1,NewOrder,1706454360.754770,2678,0,1
2,Payment,1706454360.757450,742,0,1
2,Payment,1706454360.758194,716,0,1
2,Payment,1706454360.758912,726,0,1
2,Payment,1706454360.759639,722,0,1
2,Payment,1706454360.760362,717,0,1
4,Delivery,1706454360.761081,3571,0,1
2,Payment,1706454360.764653,778,0,1
2,Payment,1706454360.765432,840,0,1
1,NewOrder,1706454360.766274,2648,0,1
2,Payment,1706454360.768924,724,0,1
2,Payment,1706454360.769649,727,0,1
1,NewOrder,1706454360.770377,2069,0,1
1,NewOrder,1706454360.772447,1523,0,1
1,NewOrder,1706454360.773972,1623,0,1
2,Payment,1706454360.775596,778,0,1
2,Payment,1706454360.776376,782,0,1
1,NewOrder,1706454360.777162,2177,0,1
2,Payment,1706454360.779341,738,0,1
1,NewOrder,1706454360.780081,1592,0,1
2,Payment,1706454360.781675,712,0,1
2,Payment,1706454360.782388,737,0,1
2,Payment,1706454360.783127,698,0,1
1,NewOrder,1706454360.783826,2113,0,1
2,Payment,1706454360.785941,714,0,1
4,Delivery,1706454360.786656,3708,0,1
1,NewOrder,1706454360.790366,2099,0,1
2,Payment,1706454360.792467,792,0,1
1,NewOrder,1706454360.793260,2109,0,1
1,NewOrder,1706454360.795371,2304,0,1
1,NewOrder,1706454360.797677,1976,0,1
4,Delivery,1706454360.799654,3625,0,1
2,Payment,1706454360.803281,744,0,1
2,Payment,1706454360.804027,710,0,1
2,Payment,1706454360.804738,747,0,1
2,Payment,1706454360.805502,735,0,1
2,Payment,1706454360.806239,704,0,1
1,NewOrder,1706454360.806944,2152,0,1
2,Payment,1706454360.809098,739,0,1
1,NewOrder,1706454360.809839,1576,0,1
2,Payment,1706454360.811415,700,0,1
1,NewOrder,1706454360.812117,2688,0,1
1,NewOrder,1706454360.814806,1813,0,1
1,NewOrder,1706454360.816621,2899,0,1
1,NewOrder,1706454360.819522,2397,0,1
4,Delivery,1706454360.821922,3728,0,1
2,Payment,1706454360.825651,736,0,1
1,NewOrder,1706454360.826388,1804,0,1
3,OrderStatus,1706454360.828194,185,0,1
2,Payment,1706454360.828380,768,0,1
1,NewOrder,1706454360.829149,2886,0,1
1,NewOrder,1706454360.832037,1886,0,1
1,NewOrder,1706454360.833924,2344,0,1
1,NewOrder,1706454360.836269,1632,0,1
2,Payment,1706454360.837903,724,0,1
1,NewOrder,1706454360.838629,2421,0,1
5,StockLevel,1706454360.841051,1057,0,1
1,NewOrder,1706454360.842109,2027,0,1
2,Payment,1706454360.844138,742,0,1
1,NewOrder,1706454360.844882,1467,0,1
1,NewOrder,1706454360.846350,1777,0,1
1,NewOrder,1706454360.848128,1450,0,1
4,Delivery,1706454360.849580,3598,0,1
4,Delivery,1706454360.853182,3545,0,1
2,Payment,1706454360.856731,738,0,1
1,NewOrder,1706454360.857471,2359,0,1
1,NewOrder,1706454360.859832,2313,0,1
2,Payment,1706454360.862147,726,0,1
2,Payment,1706454360.862875,769,0,1
2,Payment,1706454360.863646,742,0,1
4,Delivery,1706454360.864390,3682,0,1
1,NewOrder,1706454360.868074,1487,0,1
1,NewOrder,1706454360.869562,12489,0,1
1,NewOrder,1706454360.882054,9572,0,1
1,NewOrder,1706454360.891628,1679,0,1
2,Payment,1706454360.893309,749,0,1
1,NewOrder,1706454360.894060,2350,0,1
1,NewOrder,1706454360.896412,2138,0,1
1,NewOrder,1706454360.898554,2059,0,1
2,Payment,1706454360.900616,751,0,1
4,Delivery,1706454360.901369,3841,0,1
1,NewOrder,1706454360.905212,1811,0,1
1,NewOrder,1706454360.907025,2138,0,1
1,NewOrder,1706454360.909164,2564,0,1
2,Payment,1706454360.911731,766,0,1
1,NewOrder,1706454360.912499,2395,0,1
5,StockLevel,1706454360.914896,963,0,1
1,NewOrder,1706454360.915862,2156,0,1
1,NewOrder,1706454360.918020,2049,0,1
1,NewOrder,1706454360.920071,1621,0,1
1,NewOrder,1706454360.921694,2867,0,1
2,Payment,1706454360.924562,719,0,1
1,NewOrder,1706454360.925283,2133,0,1
2,Payment,1706454360.927417,745,0,1
2,Payment,1706454360.928163,808,0,1
1,NewOrder,1706454360.928974,2003,0,1
1,NewOrder,1706454360.930979,2673,0,1
1,NewOrder,1706454360.933654,2285,0,1
1,NewOrder,1706454360.935941,2035,0,1
1,NewOrder,1706454360.937978,2402,0,1
1,NewOrder,1706454360.940382,1820,0,1
1,NewOrder,1706454360.942205,1799,0,1
1,NewOrder,1706454360.944005,1632,0,1
1,NewOrder,1706454360.945639,1831,0,1
3,OrderStatus,1706454360.947471,197,0,1
5,StockLevel,1706454360.947670,845,0,1
2,Payment,1706454360.948516,759,0,1
2,Payment,1706454360.949276,754,0,1
2,Payment,1706454360.950032,714,0,1
1,NewOrder,1706454360.950747,1759,0,1
1,NewOrder,1706454360.952508,2208,0,1
2,Payment,1706454360.954717,803,0,1
1,NewOrder,1706454360.955522,2102,0,1
1,NewOrder,1706454360.957626,2918,0,1
2,Payment,1706454360.960546,731,0,1
5,StockLevel,1706454360.961278,956,0,1
1,NewOrder,1706454360.962236,2315,0,1
3,OrderStatus,1706454360.964553,179,0,1
5,StockLevel,1706454360.964733,652,0,1
2,Payment,1706454360.965386,758,0,1
3,OrderStatus,1706454360.966146,160,0,1
2,Payment,1706454360.966307,719,0,1
2,Payment,1706454360.967027,698,0,1
4,Delivery,1706454360.967726,3683,0,1
2,Payment,1706454360.971412,754,0,1
2,Payment,1706454360.972168,735,0,1
2,Payment,1706454360.972904,710,0,1
1,NewOrder,1706454360.973615,2074,0,1
1,NewOrder,1706454360.975690,2884,0,1
2,Payment,1706454360.978578,758,0,1
2,Payment,1706454360.979337,714,0,1
1,NewOrder,1706454360.980053,1617,0,1
2,Payment,1706454360.981671,724,0,1
1,NewOrder,1706454360.982397,1806,0,1
1,NewOrder,1706454360.984205,2580,0,1
1,NewOrder,1706454360.986787,1922,0,1
2,Payment,1706454360.988711,803,0,1
2,Payment,1706454360.989516,730,0,1
1,NewOrder,1706454360.990248,1611,0,1
2,Payment,1706454360.991860,769,0,1
1,NewOrder,1706454360.992630,1773,0,1
1,NewOrder,1706454360.994405,1845,0,1
2,Payment,1706454360.996251,742,0,1
4,Delivery,1706454360.996994,3606,0,1
1,NewOrder,1706454361.000602,1476,0,1
3,OrderStatus,1706454361.002079,217,0,1
1,NewOrder,1706454361.002298,1458,0,1
2,Payment,1706454361.003757,726,0,1
1,NewOrder,1706454361.004484,1847,0,1
1,NewOrder,1706454361.006333,2640,0,1
2,Payment,1706454361.008975,741,0,1
2,Payment,1706454361.009718,720,0,1
2,Payment,1706454361.010440,716,0,1
1,NewOrder,1706454361.011157,2541,0,1
1,NewOrder,1706454361.013699,2065,0,1
2,Payment,1706454361.015765,793,0,1
2,Payment,1706454361.016560,751,0,1
1,NewOrder,1706454361.017312,2505,0,1
1,NewOrder,1706454361.019819,2691,0,1
5,StockLevel,1706454361.022511,976,0,1
2,Payment,1706454361.023488,757,0,1
2,Payment,1706454361.024246,718,0,1
2,Payment,1706454361.024966,709,0,1
2,Payment,1706454361.025676,706,0,1
2,Payment,1706454361.026383,695,0,1
1,NewOrder,1706454361.027079,1747,0,1
1,NewOrder,1706454361.028828,2702,0,1
2,Payment,1706454361.031533,739,0,1
2,Payment,1706454361.032274,706,0,1
4,Delivery,1706454361.032981,3623,0,1
1,NewOrder,1706454361.036605,2152,0,1
2,Payment,1706454361.038759,714,0,1
2,Payment,1706454361.039474,703,0,1
1,NewOrder,1706454361.040179,2162,0,1
2,Payment,1706454361.042342,709,0,1
2,Payment,1706454361.043053,759,0,1
2,Payment,1706454361.043813,707,0,1
1,NewOrder,1706454361.044521,1779,0,1
2,Payment,1706454361.046301,721,0,1
2,Payment,1706454361.047023,702,0,1
1,NewOrder,1706454361.047727,2600,0,1
1,NewOrder,1706454361.050329,1965,0,1
1,NewOrder,1706454361.052296,1859,0,1
2,Payment,1706454361.054156,796,0,1
2,Payment,1706454361.054953,1559,0,1
2,Payment,1706454361.056513,704,0,1
1,NewOrder,1706454361.057218,2452,0,1
1,NewOrder,1706454361.059672,2681,0,1
1,NewOrder,1706454361.062355,2856,0,1
1,NewOrder,1706454361.065213,2608,0,1
2,Payment,1706454361.067823,750,0,1
1,NewOrder,1706454361.068574,2920,0,1
2,Payment,1706454361.071496,723,0,1
1,NewOrder,1706454361.072221,1588,0,1
1,NewOrder,1706454361.073811,2356,0,1
1,NewOrder,1706454361.076169,2321,0,1
2,Payment,1706454361.078493,758,0,1
2,Payment,1706454361.079252,718,0,1
1,NewOrder,1706454361.079971,2348,0,1
1,NewOrder,1706454361.082321,1760,0,1
1,NewOrder,1706454361.084083,2741,0,1
2,Payment,1706454361.086826,717,0,1
1,NewOrder,1706454361.087544,2585,0,1
1,NewOrder,1706454361.090131,1826,0,1
1,NewOrder,1706454361.091959,2104,0,1
1,NewOrder,1706454361.094065,2866,0,1
5,StockLevel,1706454361.096932,1057,0,1
4,Delivery,1706454361.097992,3860,0,1
1,NewOrder,1706454361.101854,2598,0,1
2,Payment,1706454361.104454,811,0,1
2,Payment,1706454361.105266,807,0,1
2,Payment,1706454361.106075,700,0,1
3,OrderStatus,1706454361.106777,178,0,1
1,NewOrder,1706454361.106955,1983,0,1
1,NewOrder,1706454361.108940,2547,0,1
1,NewOrder,1706454361.111489,2580,0,1
2,Payment,1706454361.114071,722,0,1
1,NewOrder,1706454361.114795,2726,0,1
2,Payment,1706454361.117523,730,0,1
1,NewOrder,1706454361.118255,1911,0,1
2,Payment,1706454361.120168,727,0,1
1,NewOrder,1706454361.120896,2763,0,1
1,NewOrder,1706454361.123661,1908,0,1
1,NewOrder,1706454361.125570,2253,0,1
2,Payment,1706454361.127824,716,0,1
2,Payment,1706454361.128541,703,0,1
1,NewOrder,1706454361.129246,2532,0,1
4,Delivery,1706454361.131782,3717,0,1
2,Payment,1706454361.135500,699,0,1
1,NewOrder,1706454361.136200,2581,0,1
5,StockLevel,1706454361.138782,1150,0,1
1,NewOrder,1706454361.139933,1484,0,1
1,NewOrder,1706454361.141419,1730,0,1
2,Payment,1706454361.143150,724,0,1
1,NewOrder,1706454361.143876,2251,0,1
3,OrderStatus,1706454361.146128,209,0,1
2,Payment,1706454361.146339,716,0,1
1,NewOrder,1706454361.147055,1886,0,1
2,Payment,1706454361.148943,710,0,1
2,Payment,1706454361.149655,710,0,1
2,Payment,1706454361.150366,755,0,1
2,Payment,1706454361.151122,721,0,1
3,OrderStatus,1706454361.151845,162,0,1
1,NewOrder,1706454361.152009,2047,0,1
2,Payment,1706454361.154057,703,0,1
1,NewOrder,1706454361.154761,1726,0,1
1,NewOrder,1706454361.156489,2018,0,1
2,Payment,1706454361.158509,733,0,1
1,NewOrder,1706454361.159244,2771,0,1
1,NewOrder,1706454361.162016,2732,0,1
1,NewOrder,1706454361.164750,2277,0,1
2,Payment,1706454361.167029,704,0,1
1,NewOrder,1706454361.167735,1709,0,1
5,StockLevel,1706454361.169445,1086,0,1
2,Payment,1706454361.170533,790,0,1
1,NewOrder,1706454361.171325,2520,0,1
1,NewOrder,1706454361.173847,2124,0,1
1,NewOrder,1706454361.175973,2345,0,1
2,Payment,1706454361.178320,742,0,1
1,NewOrder,1706454361.179063,2002,0,1
2,Payment,1706454361.181066,733,0,1
1,NewOrder,1706454361.181800,1802,0,1
2,Payment,1706454361.183604,755,0,1
5,StockLevel,1706454361.184360,908,0,1
1,NewOrder,1706454361.185269,1492,0,1
2,Payment,1706454361.186763,764,0,1
1,NewOrder,1706454361.187528,1782,0,1
1,NewOrder,1706454361.189311,1480,0,1
2,Payment,1706454361.190792,724,0,1
1,NewOrder,1706454361.191518,1472,0,1
4,Delivery,1706454361.192991,3673,0,1
2,Payment,1706454361.196665,771,0,1
1,NewOrder,1706454361.197437,2352,0,1
3,OrderStatus,1706454361.199790,172,0,1
1,NewOrder,1706454361.199964,2263,0,1
2,Payment,1706454361.202228,747,0,1
1,NewOrder,1706454361.202977,2106,0,1
1,NewOrder,1706454361.205084,2542,0,1
2,Payment,1706454361.207628,758,0,1
2,Payment,1706454361.208387,719,0,1
1,NewOrder,1706454361.209107,1793,0,1
2,Payment,1706454361.210902,711,0,1
3,OrderStatus,1706454361.211614,162,0,1
2,Payment,1706454361.211777,705,0,1
1,NewOrder,1706454361.212483,2010,0,1
2,Payment,1706454361.214495,731,0,1
2,Payment,1706454361.215227,723,0,1
1,NewOrder,1706454361.215951,1840,0,1
2,Payment,1706454361.217793,763,0,1
2,Payment,1706454361.218558,709,0,1
1,NewOrder,1706454361.219268,2122,0,1
5,StockLevel,1706454361.221391,1043,0,1
1,NewOrder,1706454361.222436,865,0,1
1,NewOrder,1706454361.223303,1637,0,1
1,NewOrder,1706454361.224942,1491,0,1
2,Payment,1706454361.226434,739,0,1
2,Payment,1706454361.227175,722,0,1
4,Delivery,1706454361.227898,3681,0,1
3,OrderStatus,1706454361.231581,214,0,1
2,Payment,1706454361.231796,722,0,1
5,StockLevel,1706454361.232519,814,0,1
1,NewOrder,1706454361.233335,2713,0,1
1,NewOrder,1706454361.236050,1966,0,1
1,NewOrder,1706454361.238017,1790,0,1
1,NewOrder,1706454361.239809,2127,0,1
2,Payment,1706454361.241938,746,0,1
2,Payment,1706454361.242685,718,0,1
5,StockLevel,1706454361.243404,784,0,1
3,OrderStatus,1706454361.244190,205,0,1
1,NewOrder,1706454361.244396,1480,0,1
2,Payment,1706454361.245878,730,0,1
3,OrderStatus,1706454361.246609,189,0,1
2,Payment,1706454361.246799,717,0,1
1,NewOrder,1706454361.247517,1589,0,1
2,Payment,1706454361.249108,723,0,1
2,Payment,1706454361.249832,717,0,1
1,NewOrder,1706454361.250551,1777,0,1
2,Payment,1706454361.252329,771,0,1
5,StockLevel,1706454361.253102,845,0,1
2,Payment,1706454361.253948,731,0,1
4,Delivery,1706454361.254681,3633,0,1
2,Payment,1706454361.258315,723,0,1
2,Payment,1706454361.259040,698,0,1
3,OrderStatus,1706454361.259740,172,0,1
1,NewOrder,1706454361.259913,1314,0,1
4,Delivery,1706454361.261230,3678,0,1
1,NewOrder,1706454361.264910,1857,0,1
1,NewOrder,1706454361.266768,2113,0,1
2,Payment,1706454361.268883,745,0,1
2,Payment,1706454361.269630,762,0,1
1,NewOrder,1706454361.270395,2851,0,1
1,NewOrder,1706454361.273247,2128,0,1
4,Delivery,1706454361.275376,3732,0,1
5,StockLevel,1706454361.279109,952,0,1
2,Payment,1706454361.280062,782,0,1
1,NewOrder,1706454361.280846,1500,0,1
2,Payment,1706454361.282347,727,0,1
2,Payment,1706454361.283077,736,0,1
1,NewOrder,1706454361.283814,1778,0,1
2,Payment,1706454361.285594,730,0,1
1,NewOrder,1706454361.286325,2220,0,1
1,NewOrder,1706454361.288547,2694,0,1
2,Payment,1706454361.291242,742,0,1
2,Payment,1706454361.291986,701,0,1
5,StockLevel,1706454361.292688,915,0,1
2,Payment,1706454361.293604,749,0,1
1,NewOrder,1706454361.294354,2471,0,1
1,NewOrder,1706454361.296827,1766,0,1
3,OrderStatus,1706454361.298594,173,0,1
1,NewOrder,1706454361.298769,1960,0,1
2,Payment,1706454361.300731,718,0,1
1,NewOrder,1706454361.301450,1832,0,1
1,NewOrder,1706454361.303283,1613,0,1
1,NewOrder,1706454361.304898,2295,0,1
1,NewOrder,1706454361.307194,2675,0,1
2,Payment,1706454361.309871,733,0,1
2,Payment,1706454361.310606,705,0,1
1,NewOrder,1706454361.311312,2353,0,1
1,NewOrder,1706454361.313666,1776,0,1
1,NewOrder,1706454361.315444,1629,0,1
2,Payment,1706454361.317074,734,0,1
1,NewOrder,1706454361.317809,1792,0,1
2,Payment,1706454361.319603,746,0,1
2,Payment,1706454361.320350,744,0,1
2,Payment,1706454361.321096,718,0,1
2,Payment,1706454361.321816,743,0,1
2,Payment,1706454361.322560,707,0,1
1,NewOrder,1706454361.323268,1810,0,1
1,NewOrder,1706454361.325079,2811,0,1
2,Payment,1706454361.327892,740,0,1
1,NewOrder,1706454361.328633,2839,0,1
4,Delivery,1706454361.331474,3683,0,1
1,NewOrder,1706454361.335158,1454,0,1
1,NewOrder,1706454361.336613,2514,0,1
4,Delivery,1706454361.339128,3657,0,1
1,NewOrder,1706454361.342786,1490,0,1
3,OrderStatus,1706454361.344278,222,0,1
2,Payment,1706454361.344502,731,0,1
2,Payment,1706454361.345235,721,0,1
2,Payment,1706454361.345957,740,0,1
1,NewOrder,1706454361.346698,1969,0,1
1,NewOrder,1706454361.348668,2871,0,1
3,OrderStatus,1706454361.351542,157,0,1
1,NewOrder,1706454361.351700,1515,0,1
2,Payment,1706454361.353217,749,0,1
2,Payment,1706454361.353968,719,0,1
2,Payment,1706454361.354688,710,0,1
1,NewOrder,1706454361.355399,2240,0,1
2,Payment,1706454361.357641,727,0,1
2,Payment,1706454361.358370,702,0,1
2,Payment,1706454361.359074,775,0,1
1,NewOrder,1706454361.359850,2322,0,1
1,NewOrder,1706454361.362175,2893,0,1
2,Payment,1706454361.365070,733,0,1
1,NewOrder,1706454361.365804,1915,0,1
5,StockLevel,1706454361.367721,957,0,1
2,Payment,1706454361.368679,791,0,1
2,Payment,1706454361.369471,732,0,1
1,NewOrder,1706454361.370204,2633,0,1
5,StockLevel,1706454361.372839,820,0,1
1,NewOrder,1706454361.373660,1813,0,1
5,StockLevel,1706454361.375475,764,0,1
1,NewOrder,1706454361.376239,2498,0,1
4,Delivery,1706454361.378739,3769,0,1
2,Payment,1706454361.382510,761,0,1
3,OrderStatus,1706454361.383272,184,0,1
2,Payment,1706454361.383457,739,0,1
1,NewOrder,1706454361.384197,2392,0,1
2,Payment,1706454361.386591,768,0,1
1,NewOrder,1706454361.387361,2747,0,1
2,Payment,1706454361.390110,720,0,1
2,Payment,1706454361.390832,712,0,1
1,NewOrder,1706454361.391545,1785,0,1
2,Payment,1706454361.393332,755,0,1
2,Payment,1706454361.394088,1482,0,1
1,NewOrder,1706454361.395572,2806,0,1
2,Payment,1706454361.398380,712,0,1
1,NewOrder,1706454361.399093,2283,0,1
3,OrderStatus,1706454361.401377,227,0,1
3,OrderStatus,1706454361.401606,165,0,1
1,NewOrder,1706454361.401772,1986,0,1
2,Payment,1706454361.403760,756,0,1
1,NewOrder,1706454361.404517,1826,0,1
2,Payment,1706454361.406346,722,0,1
1,NewOrder,1706454361.407069,1452,0,1
2,Payment,1706454361.408523,705,0,1
1,NewOrder,1706454361.409229,1482,0,1
2,Payment,1706454361.410712,724,0,1
4,Delivery,1706454361.411438,3601,0,1
3,OrderStatus,1706454361.415040,192,0,1
2,Payment,1706454361.415233,746,0,1
2,Payment,1706454361.415980,689,0,1
1,NewOrder,1706454361.416671,1997,0,1
1,NewOrder,1706454361.418670,2250,0,1
2,Payment,1706454361.420921,754,0,1
2,Payment,1706454361.421677,722,0,1
2,Payment,1706454361.422401,711,0,1
2,Payment,1706454361.423113,783,0,1
1,NewOrder,1706454361.423898,1637,0,1
1,NewOrder,1706454361.425536,2555,0,1
1,NewOrder,1706454361.428093,2383,0,1
5,StockLevel,1706454361.430478,973,0,1
3,OrderStatus,1706454361.431453,192,0,1
4,Delivery,1706454361.431646,3670,0,1
1,NewOrder,1706454361.435318,2730,0,1
5,StockLevel,1706454361.438050,812,0,1
3,OrderStatus,1706454361.438864,162,0,1
1,NewOrder,1706454361.439027,1960,0,1
2,Payment,1706454361.440989,766,0,1
2,Payment,1706454361.441755,716,0,1
2,Payment,1706454361.442473,702,0,1
1,NewOrder,1706454361.443176,1718,0,1
1,NewOrder,1706454361.444896,2355,0,1
2,Payment,1706454361.447252,739,0,1
1,NewOrder,1706454361.447992,1747,0,1
2,Payment,1706454361.449741,717,0,1
2,Payment,1706454361.450460,723,0,1
1,NewOrder,1706454361.451184,2409,0,1
1,NewOrder,1706454361.453594,1964,0,1
4,Delivery,1706454361.455560,3637,0,1
1,NewOrder,1706454361.459199,1783,0,1
2,Payment,1706454361.460984,760,0,1
1,NewOrder,1706454361.461745,2534,0,1
3,OrderStatus,1706454361.464281,176,0,1
2,Payment,1706454361.464459,751,0,1
1,NewOrder,1706454361.465211,2726,0,1
2,Payment,1706454361.467939,763,0,1
1,NewOrder,1706454361.468704,2332,0,1
1,NewOrder,1706454361.471039,2667,0,1
2,Payment,1706454361.473707,717,0,1
2,Payment,1706454361.474426,743,0,1
3,OrderStatus,1706454361.475170,197,0,1
2,Payment,1706454361.475369,696,0,1
2,Payment,1706454361.476066,693,0,1
1,NewOrder,1706454361.476760,1910,0,1
3,OrderStatus,1706454361.478672,169,0,1
1,NewOrder,1706454361.478842,1717,0,1
4,Delivery,1706454361.480560,3578,0,1
1,NewOrder,1706454361.484140,2282,0,1
2,Payment,1706454361.486424,706,0,1
1,NewOrder,1706454361.487131,1585,0,1
5,StockLevel,1706454361.488718,1014,0,1
2,Payment,1706454361.489733,732,0,1
1,NewOrder,1706454361.490466,1549,0,1
1,NewOrder,1706454361.492016,2757,0,1
1,NewOrder,1706454361.494775,1748,0,1
1,NewOrder,1706454361.496524,2197,0,1
1,NewOrder,1706454361.498722,2278,0,1
1,NewOrder,1706454361.501002,1716,0,1
2,Payment,1706454361.502720,748,0,1
2,Payment,1706454361.503470,705,0,1
2,Payment,1706454361.504176,702,0,1
1,NewOrder,1706454361.504879,2313,0,1
2,Payment,1706454361.507194,714,0,1
2,Payment,1706454361.507909,701,0,1
2,Payment,1706454361.508612,698,0,1
3,OrderStatus,1706454361.509311,189,0,1
2,Payment,1706454361.509502,727,0,1
2,Payment,1706454361.510231,697,0,1
2,Payment,1706454361.510931,699,0,1
3,OrderStatus,1706454361.511631,219,0,1
2,Payment,1706454361.511852,701,0,1
4,Delivery,1706454361.512554,3456,0,1
1,NewOrder,1706454361.516011,1740,0,1
1,NewOrder,1706454361.517753,1724,0,1
2,Payment,1706454361.519478,708,0,1
1,NewOrder,1706454361.520187,1755,0,1
2,Payment,1706454361.521944,749,0,1
1,NewOrder,1706454361.522694,2454,0,1
2,Payment,1706454361.525150,706,0,1
1,NewOrder,1706454361.525857,1895,0,1
2,Payment,1706454361.527754,760,0,1
1,NewOrder,1706454361.528516,1719,0,1
1,NewOrder,1706454361.530236,1448,0,1
1,NewOrder,1706454361.531687,1551,0,1
1,NewOrder,1706454361.533239,1740,0,1
1,NewOrder,1706454361.534981,2633,0,1
2,Payment,1706454361.537616,718,0,1
1,NewOrder,1706454361.538334,1546,0,1
2,Payment,1706454361.539882,707,0,1
2,Payment,1706454361.540591,706,0,1
1,NewOrder,1706454361.541299,2050,0,1
2,Payment,1706454361.543351,713,0,1
1,NewOrder,1706454361.544065,1710,0,1
3,OrderStatus,1706454361.545777,215,0,1
1,NewOrder,1706454361.545995,1564,0,1
2,Payment,1706454361.547560,718,0,1
1,NewOrder,1706454361.548280,1736,0,1
4,Delivery,1706454361.550018,3659,0,1
2,Payment,1706454361.553679,734,0,1
5,StockLevel,1706454361.554414,976,0,1
3,OrderStatus,1706454361.555392,189,0,1
2,Payment,1706454361.555583,722,0,1
1,NewOrder,1706454361.556306,2283,0,1
1,NewOrder,1706454361.558591,1746,0,1
2,Payment,1706454361.560338,736,0,1
1,NewOrder,1706454361.561076,1573,0,1
1,NewOrder,1706454361.562650,2104,0,1
2,Payment,1706454361.564756,730,0,1
2,Payment,1706454361.565487,709,0,1
1,NewOrder,1706454361.566197,2825,0,1
1,NewOrder,1706454361.569024,1482,0,1
1,NewOrder,1706454361.570508,2840,0,1
5,StockLevel,1706454361.573349,833,0,1
2,Payment,1706454361.574185,780,0,1
4,Delivery,1706454361.574966,4345,0,1
2,Payment,1706454361.579312,804,0,1
1,NewOrder,1706454361.580118,2768,0,1
2,Payment,1706454361.582888,755,0,1
4,Delivery,1706454361.583644,3667,0,1
1,NewOrder,1706454361.587313,2935,0,1
5,StockLevel,1706454361.590251,962,0,1
2,Payment,1706454361.591214,752,0,1
1,NewOrder,1706454361.591968,1797,0,1
1,NewOrder,1706454361.593767,1610,0,1
2,Payment,1706454361.595379,743,0,1
1,NewOrder,1706454361.596124,1447,0,1
1,NewOrder,1706454361.597572,2526,0,1
1,NewOrder,1706454361.600100,2752,0,1
1,NewOrder,1706454361.602855,2843,0,1
1,NewOrder,1706454361.605700,1441,0,1
2,Payment,1706454361.607143,781,0,1
2,Payment,1706454361.607926,704,0,1
1,NewOrder,1706454361.608636,2846,0,1
2,Payment,1706454361.611484,707,0,1
2,Payment,1706454361.612192,720,0,1
1,NewOrder,1706454361.612914,1618,0,1
2,Payment,1706454361.614533,725,0,1
1,NewOrder,1706454361.615259,2115,0,1
2,Payment,1706454361.617376,768,0,1
1,NewOrder,1706454361.618146,2286,0,1
1,NewOrder,1706454361.620433,1757,0,1
2,Payment,1706454361.622192,724,0,1
1,NewOrder,1706454361.622917,2433,0,1
2,Payment,1706454361.625352,761,0,1
2,Payment,1706454361.626114,764,0,1
2,Payment,1706454361.626880,772,0,1
2,Payment,1706454361.627653,721,0,1
2,Payment,1706454361.628375,708,0,1
2,Payment,1706454361.629084,723,0,1
2,Payment,1706454361.629809,721,0,1
2,Payment,1706454361.630532,717,0,1
2,Payment,1706454361.631250,710,0,1
2,Payment,1706454361.631962,710,0,1
2,Payment,1706454361.632673,715,0,1
2,Payment,1706454361.633390,725,0,1
1,NewOrder,1706454361.634116,1510,0,1
3,OrderStatus,1706454361.635628,165,0,1
2,Payment,1706454361.635794,739,0,1
1,NewOrder,1706454361.636534,2015,0,1
2,Payment,1706454361.638551,770,0,1
1,NewOrder,1706454361.639322,2797,0,1
5,StockLevel,1706454361.642122,952,0,1
2,Payment,1706454361.643075,740,0,1
1,NewOrder,1706454361.643816,1488,0,1
4,Delivery,1706454361.645306,3715,0,1
1,NewOrder,1706454361.649023,1480,0,1
1,NewOrder,1706454361.650504,2330,0,1
1,NewOrder,1706454361.652835,2009,0,1
5,StockLevel,1706454361.654846,853,0,1
2,Payment,1706454361.655700,765,0,1
2,Payment,1706454361.656466,716,0,1
5,StockLevel,1706454361.657184,660,0,1
1,NewOrder,1706454361.657846,1940,0,1
1,NewOrder,1706454361.659787,2354,0,1
2,Payment,1706454361.662143,763,0,1
5,StockLevel,1706454361.662908,817,0,1
2,Payment,1706454361.663726,731,0,1
1,NewOrder,1706454361.664459,1792,0,1
1,NewOrder,1706454361.666252,2081,0,1
1,NewOrder,1706454361.668335,1834,0,1
2,Payment,1706454361.670171,738,0,1
2,Payment,1706454361.670910,715,0,1
2,Payment,1706454361.671627,726,0,1
2,Payment,1706454361.672354,870,0,1
1,NewOrder,1706454361.673226,2153,0,1
1,NewOrder,1706454361.675380,1991,0,1
2,Payment,1706454361.677373,783,0,1
1,NewOrder,1706454361.678158,1749,0,1
2,Payment,1706454361.679909,712,0,1
1,NewOrder,1706454361.680622,2911,0,1
2,Payment,1706454361.683535,789,0,1
1,NewOrder,1706454361.684326,1830,0,1
2,Payment,1706454361.686157,723,0,1
2,Payment,1706454361.686882,690,0,1
3,OrderStatus,1706454361.687573,157,0,1
2,Payment,1706454361.687732,700,0,1
2,Payment,1706454361.688433,707,0,1
1,NewOrder,1706454361.689142,2835,0,1
5,StockLevel,1706454361.691979,697,0,1
2,Payment,1706454361.692677,747,0,1
2,Payment,1706454361.693425,763,0,1
1,NewOrder,1706454361.694189,2553,0,1
1,NewOrder,1706454361.696744,1786,0,1
1,NewOrder,1706454361.698532,1594,0,1
4,Delivery,1706454361.700127,3614,0,1
2,Payment,1706454361.703743,727,0,1
1,NewOrder,1706454361.704470,1633,0,1
1,NewOrder,1706454361.706105,1604,0,1
1,NewOrder,1706454361.707710,2411,0,1
2,Payment,1706454361.710125,749,0,1
1,NewOrder,1706454361.710875,1789,0,1
